row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation,Dist_trip_length
200,8769,65,,2,571,393,,,1/11/13 22:04,,1,0,1/10/13 19:10,12.95185,77.69642,13.19956,77.70688,0,27.59830194
201,22652,12,,2,1286,393,,,1/11/13 8:24,,0,0,1/10/13 19:13,12.973448,77.62032,13.19956,77.70688,0,26.86360549
202,16504,12,,2,571,585,,,1/10/13 23:45,,1,0,1/10/13 22:13,12.95185,77.69642,12.97677,77.5727,0,13.70509547
203,19390,12,,1,1323,,15,131,1/12/13 6:00,1/13/13 0:00,0,0,1/10/13 22:24,12.869805,77.653211,,,0,8679.378117
204,22671,12,,2,463,393,,,1/11/13 5:02,,0,0,1/10/13 22:30,12.96037,77.58132,13.19956,77.70688,0,29.90537164
205,22681,12,,2,104,271,,,1/11/13 8:24,,0,0,1/11/13 7:33,12.93652,77.54481,12.95641,77.64076,0,10.64247497
206,864,12,2,3,1084,,,,1/11/13 11:02,,0,0,1/11/13 8:11,12.892657,77.581866,,,0,8671.769499
207,22682,12,,2,293,393,,,1/11/13 10:04,,1,0,1/11/13 8:24,12.849482,77.663187,13.19956,77.70688,0,39.25760818
208,21858,12,,2,1181,1038,,,1/11/13 10:04,,0,0,1/11/13 8:35,12.97896,77.67345,12.981266,77.637162,0,3.944709453
209,314,12,1,3,117,,,,1/11/13 11:02,,0,0,1/11/13 8:39,12.86966,77.62737,,,0,8676.576317
210,22492,28,,2,95,393,,,1/11/13 18:28,,1,0,1/11/13 9:33,13.05707,77.50716,13.19956,77.70688,0,26.84018994
211,15094,28,1,3,601,,,,1/11/13 12:57,1/11/13 0:00,1,0,1/11/13 9:38,13.02434,77.56593,,,0,8670.766218
212,17888,12,,2,849,393,,,1/11/13 19:40,,1,0,1/11/13 9:59,12.95434,77.60072,13.19956,77.70688,0,29.62562956
213,21558,28,2,3,540,,,,1/11/13 12:00,1/11/13 0:00,1,0,1/11/13 10:21,12.92768,77.62664,,,0,8676.813102
214,8272,12,,2,1192,51,,,1/11/13 22:04,,0,0,1/11/13 10:24,12.97677,77.5727,12.96158,77.61425,0,4.814087131
215,13606,12,,2,1237,1384,,,1/11/13 19:40,1/12/13 0:00,1,0,1/11/13 11:02,12.92645,77.61206,13.02853,77.54625,0,13.41984219
216,74,12,,2,492,667,,,1/11/13 18:00,,0,0,1/11/13 11:38,12.851218,77.521664,12.97165,77.51316,0,13.43816254
217,22691,28,,2,243,484,,,1/11/13 23:02,,0,0,1/11/13 11:53,13.24373,77.70915,12.90013,77.48279,0,45.44766587
218,22695,12,,2,450,393,,,1/12/13 6:00,,0,0,1/11/13 13:02,12.9334,77.62652,13.19956,77.70688,0,30.88368286
219,868,12,,2,393,58,,,1/11/13 15:50,,0,0,1/11/13 13:19,13.19956,77.70688,12.88963,77.60119,0,36.35534143
220,7321,12,,1,1063,,15,146,1/12/13 12:00,1/13/13 0:00,0,0,1/11/13 13:37,12.934477,77.611284,,,0,8675.18616
221,22700,12,,2,83,393,,,1/12/13 16:33,,1,0,1/11/13 13:59,12.92415,77.67229,13.19956,77.70688,0,30.88713979
222,22704,65,,2,693,393,,,1/11/13 22:04,,0,0,1/11/13 14:40,12.90868,77.60398,13.19956,77.70688,0,34.24944518
223,22704,65,2,3,693,,,,1/11/13 22:04,,0,0,1/11/13 15:56,12.90868,77.60398,,,0,8674.253696
224,22708,12,1,3,784,,,,1/11/13 16:48,,0,0,1/11/13 16:14,12.96634,77.60709,,,0,8674.906137
225,31025,12,,2,1286,1133,,,1/11/13 23:31,,0,0,1/11/13 16:52,12.973448,77.62032,12.9744,77.69183,0,7.757978539
226,22717,12,,2,1239,571,,,1/11/13 23:31,,0,0,1/11/13 17:40,12.97251,77.61954,12.95185,77.69642,0,8.6514672
227,22721,12,,2,264,1192,,,1/12/13 21:21,,0,0,1/11/13 18:09,12.90721,77.69544,12.97677,77.5727,0,15.40401134
228,30802,12,,2,502,25,,,1/11/13 20:38,,0,0,1/11/13 18:43,12.90084,77.56483,12.98059,77.57475,0,8.942738865
229,22477,12,,2,419,393,,,1/13/13 7:55,,0,0,1/11/13 20:08,13.051219,77.483053,13.19956,77.70688,0,29.35128025
230,22732,12,,2,450,393,,,1/12/13 16:33,,0,0,1/11/13 20:30,12.9334,77.62652,13.19956,77.70688,0,30.88368286
231,22733,12,,2,271,105,,,1/11/13 22:33,,1,0,1/11/13 20:32,12.95641,77.64076,13.01766,77.64503,0,6.834041279
232,22734,12,,2,1095,572,,,1/11/13 21:21,,0,0,1/11/13 20:37,12.92415,77.67229,12.91873,77.61494,0,6.251700839
233,22737,12,,2,667,585,,,1/12/13 4:33,,0,0,1/11/13 20:56,12.97165,77.51316,12.97677,77.5727,0,6.483866031
234,22743,12,,2,1010,1189,,,1/12/13 7:12,,0,0,1/11/13 21:48,12.96691,77.74935,12.91873,77.61494,0,15.53738555
235,35287,12,,2,141,1333,,,1/11/13 23:02,,0,0,1/11/13 22:10,12.97119,77.61477,12.895675,77.602293,0,8.51459991
236,22753,28,1,3,515,,,,1/12/13 10:19,1/12/13 0:00,1,0,1/12/13 0:03,12.97896,77.67345,,,0,8682.165097
237,22754,12,,1,1058,,15,29,1/12/13 12:00,1/14/13 0:00,0,0,1/12/13 0:36,12.914535,77.631658,,,0,8677.285226
238,13015,12,,2,414,763,,,1/12/13 1:26,,0,0,1/12/13 0:53,13.00397,77.59964,12.96155,77.61572,0,5.034026611
239,22755,12,,2,934,393,,,1/12/13 9:07,,0,0,1/12/13 1:22,12.92323,77.59203,13.19956,77.70688,0,33.1865222
240,22756,28,,2,1064,1084,,,1/12/13 6:00,,0,0,1/12/13 2:40,12.993978,77.585943,12.892657,77.581866,0,11.28768594
241,22758,28,,2,1147,393,,,1/12/13 16:04,,1,0,1/12/13 8:35,13.03064,77.6491,13.19956,77.70688,0,19.82008445
242,22758,12,2,3,1147,,,,1/12/13 16:04,,0,0,1/12/13 8:48,13.03064,77.6491,,,0,8679.810028
243,22760,12,,2,936,1017,,,1/12/13 12:00,,0,0,1/12/13 8:54,12.97251,77.61954,13.11084,77.60074,0,15.53322975
244,7391,65,2,3,136,,,,1/13/13 9:36,,0,0,1/12/13 9:07,12.90796,77.62418,,,0,8676.438966
245,18669,12,,1,466,,15,29,1/12/13 14:24,1/13/13 14:30,0,0,1/12/13 9:36,13.017436,77.64458,,,0,8679.247945
246,9829,12,1,3,767,,,,1/12/13 14:24,,0,0,1/12/13 11:20,12.9122,77.51043,,,0,8664.134611
247,21716,12,,2,1237,330,,,1/12/13 17:45,,0,0,1/12/13 16:54,12.92645,77.61206,12.858833,77.589127,0,7.927800969
248,22780,65,,2,542,585,,,1/12/13 18:00,,0,0,1/12/13 16:56,12.93823,77.62289,12.97677,77.5727,0,6.932018033
249,22547,28,,2,1262,393,,,1/13/13 6:00,,0,0,1/12/13 17:28,12.81575,77.68465,13.19956,77.70688,0,42.79356689
250,22786,28,,2,559,393,,,1/12/13 23:02,,0,0,1/12/13 18:00,12.97173,77.59829,13.19956,77.70688,0,27.96180484
251,21901,12,1,3,58,,,,1/13/13 9:36,1/13/13 0:00,1,0,1/12/13 18:01,12.88963,77.60119,,,0,8673.847379
252,22473,12,,2,455,571,,,1/12/13 19:40,,0,0,1/12/13 18:42,12.999874,77.67812,12.95185,77.69642,0,5.702684128
253,22791,65,,1,344,,15,108,1/14/13 7:26,1/14/13 7:30,0,0,1/12/13 18:46,12.94788,77.67092,,,0,8681.721549
254,22792,12,,2,1017,1147,,,1/13/13 4:04,,0,0,1/12/13 18:48,13.11084,77.60074,13.03064,77.6491,0,10.35399169
255,605,12,1,3,1280,,,,1/13/13 5:31,1/13/13 0:00,1,0,1/12/13 19:21,12.966054,77.717837,,,0,8686.90411
256,22797,12,,2,167,1017,,,1/13/13 0:43,,0,0,1/12/13 19:40,12.99036,77.58913,13.11084,77.60074,0,13.47075591
257,7500,12,2,3,112,,,,1/12/13 21:50,,0,0,1/12/13 19:56,12.93331,77.56666,,,0,8670.344135
258,16902,12,,2,1089,393,,,1/13/13 3:07,,0,0,1/12/13 20:04,12.99517,77.731147,13.19956,77.70688,0,22.90424567
259,18275,12,,2,142,484,,,1/13/13 7:55,,1,0,1/12/13 20:39,12.91281,77.60923,12.90013,77.48279,0,13.79207729
260,6831,12,,2,572,142,,,1/13/13 6:57,,0,0,1/12/13 22:01,12.91873,77.61494,12.91281,77.60923,0,0.904512816
261,22805,54,,1,1237,,15,32,1/13/13 6:00,1/13/13 0:00,0,0,1/12/13 22:15,12.92645,77.61206,,,0,8675.226385
262,17664,12,,2,767,1234,,,1/13/13 11:31,,1,0,1/12/13 22:54,12.9122,77.51043,12.98635,77.58203,0,11.33458449
263,22793,87,2,3,1010,,,,1/13/13 11:02,,0,0,1/12/13 23:48,12.96691,77.74935,,,0,8690.323259
264,16504,12,,2,393,1192,,,1/13/13 19:26,1/14/13 0:00,1,0,1/13/13 1:00,13.19956,77.70688,12.97677,77.5727,0,28.75331927
265,22819,12,,2,136,393,,,1/13/13 10:04,,0,0,1/13/13 8:42,12.90796,77.62418,13.19956,77.70688,0,33.6768886
266,22820,12,,2,396,393,,,1/13/13 11:16,,0,0,1/13/13 8:59,12.92073,77.66482,13.19956,77.70688,0,31.37256465
267,22822,12,,2,1388,393,,,1/14/13 6:43,,1,0,1/13/13 9:05,12.919722,77.592806,13.19956,77.70688,0,33.51769447
268,22823,65,2,3,1054,,,,1/13/13 12:57,,0,0,1/13/13 9:45,12.90184,77.581587,,,0,8671.789443
269,22815,12,,1,1173,,15,32,1/13/13 11:02,1/13/13 11:00,0,0,1/13/13 9:46,12.959979,77.647998,,,0,8679.303778
270,22829,65,2,3,974,,,,1/13/13 13:26,,0,0,1/13/13 10:39,13.07557,77.55904,,,0,8670.303615
271,22839,12,2,3,768,,,,1/13/13 12:28,,0,0,1/13/13 11:44,12.98999,77.55332,,,0,8669.210551
272,22841,85,,2,376,393,,,1/13/13 23:31,,0,0,1/13/13 11:58,12.90245,77.66081,13.19956,77.70688,0,33.44938359
273,22849,12,,2,1384,1189,,,1/14/13 7:26,,0,0,1/13/13 12:55,13.02853,77.54625,12.91873,77.61494,0,14.3150919
274,6831,12,,2,142,214,,,1/13/13 14:24,,0,0,1/13/13 13:16,12.91281,77.60923,12.9822,77.60832,0,7.725100027
275,868,12,,2,150,393,,,1/13/13 16:04,,0,0,1/13/13 13:22,12.89724,77.61065,13.19956,77.70688,0,35.2350005
276,22853,65,,2,393,1338,,,1/14/13 3:07,,0,0,1/13/13 13:30,13.19956,77.70688,13.03017,77.56684,0,24.20900394
277,19734,28,1,3,355,,,,1/13/13 18:28,1/13/13 0:00,1,0,1/13/13 14:22,12.97539,77.548048,,,0,8668.558869
278,22866,12,,2,571,393,,,1/13/13 22:04,,0,0,1/13/13 16:02,12.95185,77.69642,13.19956,77.70688,0,27.59830194
279,22659,12,,2,393,1264,,,1/13/13 20:24,,0,0,1/13/13 18:00,13.19956,77.70688,12.835737,77.679599,0,40.60858085
280,20340,12,,2,793,393,,,1/14/13 7:55,,0,0,1/13/13 18:35,13.02239,77.59492,13.19956,77.70688,0,23.15856185
281,22874,12,,2,142,293,,,1/13/13 19:55,,0,0,1/13/13 18:58,12.91281,77.60923,12.849482,77.663187,0,9.164185936
282,22876,12,,2,1096,1021,,,1/14/13 6:00,,0,0,1/13/13 19:29,12.96519,77.71932,13.02853,77.54625,0,20.0530421
283,22878,12,,2,667,393,,,1/28/13 6:28,,0,0,1/13/13 20:05,12.97165,77.51316,13.19956,77.70688,0,32.93757605
284,41448,12,,2,767,1384,,,1/14/13 17:31,,1,0,1/13/13 20:21,12.9122,77.51043,13.02853,77.54625,1,13.52022815
285,22930,87,2,3,105,,,,1/14/13 3:07,,0,0,1/13/13 20:48,13.01766,77.64503,,,0,8679.297921
286,22882,12,,2,344,293,,,1/14/13 8:24,,0,0,1/13/13 20:57,12.94788,77.67092,12.849482,77.663187,0,10.98572246
287,22786,12,,2,559,393,,,1/14/13 10:04,,0,0,1/13/13 21:43,12.97173,77.59829,13.19956,77.70688,0,27.96180484
288,22884,12,,2,455,117,,,1/14/13 9:07,,0,0,1/13/13 22:09,12.999874,77.67812,12.86966,77.62737,0,15.50590884
289,22889,12,,2,1281,1026,,,1/14/13 0:00,,0,0,1/13/13 23:13,12.934634,77.611283,13.10482,77.57631,0,19.32103045
290,12708,12,,2,393,1257,,,1/15/13 0:14,,1,0,1/14/13 0:16,13.19956,77.70688,12.934477,77.611284,0,31.27674277
291,25035,28,,2,393,995,,,1/15/13 22:04,,0,0,1/14/13 11:44,13.19956,77.70688,12.95158,77.57833,0,30.92469638
292,867,12,,2,1281,293,,,1/15/13 6:43,,0,0,1/14/13 15:45,12.934634,77.611283,12.849482,77.663187,0,11.02613964
293,22924,12,,2,393,1250,,,1/16/13 23:02,,0,0,1/14/13 16:36,13.19956,77.70688,13.02853,77.54625,0,25.8023853
294,22927,12,,2,293,585,,,1/14/13 18:28,,0,0,1/14/13 17:36,12.849482,77.663187,12.97677,77.5727,0,17.23881496
295,22930,87,,1,105,,15,32,1/15/13 1:55,1/16/13 2:00,0,0,1/14/13 18:17,13.01766,77.64503,,,0,8679.297921
296,22932,12,1,3,571,,,,1/14/13 18:57,,0,0,1/14/13 18:35,12.95185,77.69642,,,0,8684.506295
297,22934,12,,2,52,451,,,1/15/13 5:31,,1,0,1/14/13 18:48,12.94329,77.54281,12.9739,77.57914,0,5.210031251
298,22936,12,,2,1371,1330,,,1/15/13 6:00,,1,0,1/14/13 20:34,13.000418,77.674835,12.953434,77.70651,0,6.257914529
299,22937,12,,2,1054,1365,,,1/15/13 8:09,,1,0,1/14/13 21:09,12.90184,77.581587,12.845653,77.677925,0,12.18289795
300,4345,12,,2,58,393,,,1/15/13 3:36,,0,0,1/14/13 21:58,12.88963,77.60119,13.19956,77.70688,0,36.35534143
301,22945,12,,2,433,784,,,1/15/13 7:12,,0,0,1/15/13 2:10,12.91226,77.59773,12.96634,77.60709,0,6.105212744
302,22859,65,2,3,1085,,,,1/15/13 10:33,,0,0,1/15/13 9:28,12.911942,77.651582,,,0,8679.430362
303,22959,85,,2,410,393,,,1/15/13 14:24,,0,0,1/15/13 10:52,13.05121,77.54113,13.19956,77.70688,0,24.40518188
304,2033,12,,2,1096,209,,,1/15/13 16:48,,1,0,1/15/13 10:56,12.96519,77.71932,12.97842,77.62972,0,9.830647894
305,22969,12,,2,463,484,,,1/16/13 5:45,,1,0,1/15/13 14:09,12.96037,77.58132,12.90013,77.48279,0,12.61940633
306,22970,65,,2,292,393,,,1/15/13 16:48,,0,0,1/15/13 14:28,12.93944,77.62923,13.19956,77.70688,0,30.15582824
307,1135,12,,2,1010,353,,,1/15/13 21:07,,0,0,1/15/13 14:47,12.96691,77.74935,13.03241,77.59914,0,17.84991869
308,30976,12,,2,1084,1384,,,1/15/13 17:31,,0,0,1/15/13 15:12,12.892657,77.581866,13.02853,77.54625,0,15.61103053
309,21755,12,,2,1384,571,,,1/16/13 5:02,,0,0,1/15/13 16:10,13.02853,77.54625,12.95185,77.69642,0,18.3901208
310,9616,85,,2,136,115,,,1/15/13 19:40,,0,0,1/15/13 16:23,12.90796,77.62418,12.99319,77.54472,0,12.81913327
311,22982,12,,2,1017,243,,,1/15/13 18:00,,0,0,1/15/13 17:33,13.11084,77.60074,13.24373,77.70915,0,18.89212811
312,19071,12,,2,1010,1282,,,1/16/13 2:24,,0,0,1/15/13 17:59,12.96691,77.74935,12.959687,77.747099,0,0.840324938
313,17869,12,,2,949,393,,,1/16/13 5:31,,1,0,1/15/13 19:24,12.98275,77.61582,13.19956,77.70688,0,26.07663015
314,18509,12,,2,1021,142,,,1/16/13 7:26,,0,0,1/15/13 20:40,13.02853,77.54625,12.91281,77.60923,0,14.58149946
315,22999,12,,2,767,585,,,1/16/13 6:57,,0,0,1/15/13 21:30,12.9122,77.51043,12.97677,77.5727,0,9.864367381
316,22948,12,,2,1056,1010,,,1/16/13 8:24,,0,0,1/15/13 22:30,12.919199,77.60931,12.96691,77.74935,0,16.09470952
317,23004,12,,2,393,515,,,1/16/13 12:57,,1,0,1/15/13 22:52,13.19956,77.70688,12.97896,77.67345,0,24.82318074
318,23016,12,,2,1095,455,,,1/16/13 23:31,,0,0,1/16/13 11:09,12.92415,77.67229,12.999874,77.67812,0,8.453260471
319,22955,85,2,3,466,,,,1/16/13 12:14,,0,0,1/16/13 11:24,13.017436,77.64458,,,0,8679.247945
320,23018,12,,2,832,393,,,1/16/13 12:43,,0,0,1/16/13 11:56,12.88019,77.64558,13.19956,77.70688,0,36.16835913
321,41448,12,,2,767,585,,,1/17/13 16:04,,1,0,1/16/13 13:20,12.9122,77.51043,12.97677,77.5727,0,9.864367381
322,23022,12,,2,450,393,,,1/17/13 4:04,1/18/13 0:00,1,0,1/16/13 13:56,12.9334,77.62652,13.19956,77.70688,0,30.88368286
323,23027,12,,2,1323,1189,,,1/16/13 17:31,,0,0,1/16/13 15:32,12.869805,77.653211,12.91873,77.61494,0,6.84899733
324,23035,85,1,3,83,,,,1/16/13 18:43,,0,0,1/16/13 18:12,12.92415,77.67229,,,0,8681.740919
325,20477,12,,2,458,1063,,,1/16/13 21:36,,0,0,1/16/13 18:22,13.00037,77.72746,12.934477,77.611284,0,14.58207584
326,2602,24,,2,393,149,,,1/17/13 21:07,,0,0,1/16/13 21:16,13.19956,77.70688,12.93022,77.56039,0,33.9308967
327,22939,12,,2,1082,238,,,1/17/13 7:26,,0,0,1/16/13 21:18,12.870924,77.575879,12.93711,77.60171,0,7.882932059
328,23052,12,,2,1244,168,,,1/18/13 5:02,,0,0,1/16/13 23:06,12.96462,77.68779,12.99313,77.59828,0,10.21518864
329,23055,24,,2,570,293,,,1/17/13 12:57,,1,0,1/16/13 23:57,12.94832,77.5882,12.849482,77.663187,0,13.68452425
330,23056,12,,2,1147,393,,,1/17/13 6:00,,0,0,1/17/13 0:05,13.03064,77.6491,13.19956,77.70688,0,19.82008445
331,23061,12,,2,452,58,,,1/17/13 6:00,,0,0,1/17/13 5:31,12.95278,77.59088,12.88963,77.60119,0,7.118282033
332,23062,12,,2,393,87,,,1/17/13 10:04,,0,0,1/17/13 6:13,13.19956,77.70688,12.97003,77.60658,0,27.76939057
333,23065,12,,2,393,1041,,,1/17/13 21:50,1/18/13 0:00,1,0,1/17/13 7:28,13.19956,77.70688,12.974408,77.6648,0,25.47574996
334,6412,12,,2,1328,499,,,1/17/13 15:36,,0,0,1/17/13 7:46,12.958808,77.649047,12.88973,77.64865,0,7.68985807
335,23071,12,,2,396,1021,,,1/17/13 12:43,,0,0,1/17/13 8:38,12.92073,77.66482,13.02853,77.54625,0,17.59096284
336,23071,12,,2,396,1021,,,1/17/13 12:43,,0,0,1/17/13 8:44,12.92073,77.66482,13.02853,77.54625,0,17.59096284
337,20343,12,,2,1010,571,,,1/17/13 10:33,,0,0,1/17/13 9:23,12.96691,77.74935,12.95185,77.69642,0,5.981800877
338,23076,12,,2,793,393,,,1/18/13 0:00,,0,0,1/17/13 10:36,13.02239,77.59492,13.19956,77.70688,0,23.15856185
339,21143,12,,2,1106,393,,,1/17/13 13:55,,0,0,1/17/13 12:00,12.93331,77.56666,13.19956,77.70688,0,33.31149792
340,23079,12,,2,1237,458,,,1/17/13 15:07,,0,0,1/17/13 12:05,12.92645,77.61206,13.00037,77.72746,0,14.98114071
341,31231,12,,2,571,160,,,1/19/13 9:07,,1,0,1/17/13 12:07,12.95185,77.69642,13.13243,77.66901,0,20.32069124
342,22228,12,2,3,590,,,,1/17/13 13:55,,0,0,1/17/13 13:13,13.00826,77.56433,,,0,8670.504108
343,23088,28,1,3,585,,,,1/17/13 18:28,,0,0,1/17/13 13:45,12.97677,77.5727,,,0,8671.237369
344,23100,24,,2,1010,393,,,1/17/13 18:00,,0,0,1/17/13 16:32,12.96691,77.74935,13.19956,77.70688,0,26.30473585
345,17331,12,,2,1371,117,,,1/18/13 6:28,,1,0,1/17/13 18:07,13.000418,77.674835,12.86966,77.62737,0,15.44003357
346,23111,12,,2,1133,767,,,1/17/13 19:26,,0,0,1/17/13 18:50,12.9744,77.69183,12.9122,77.51043,0,20.86282581
347,23117,12,,2,1075,1175,,,1/18/13 11:02,,0,0,1/17/13 19:18,12.973464,77.618473,12.959979,77.647998,0,3.537233803
348,23118,12,,2,463,492,,,1/17/13 20:24,,0,0,1/17/13 19:21,12.96037,77.58132,12.851218,77.521664,0,13.76743696
349,23119,12,,2,542,585,,,1/17/13 21:36,,0,0,1/17/13 19:32,12.93823,77.62289,12.97677,77.5727,0,6.932018033
350,21531,12,,2,105,1384,,,1/18/13 20:09,,0,0,1/17/13 20:25,13.01766,77.64503,13.02853,77.54625,0,10.78144363
351,2380,12,,2,484,1038,,,1/18/13 1:55,,0,0,1/17/13 21:04,12.90013,77.48279,12.981266,77.637162,0,19.02837871
352,21518,12,,2,1038,393,,,1/18/13 5:31,,0,0,1/17/13 22:01,12.981266,77.637162,13.19956,77.70688,0,25.44902353
353,20665,12,,2,393,269,,,1/18/13 23:31,,0,0,1/17/13 22:37,13.19956,77.70688,12.9744,77.69183,0,25.11779269
354,19348,12,,2,352,571,,,1/18/13 6:00,,0,0,1/17/13 23:24,13.03369,77.62821,12.95185,77.69642,0,11.73628376
355,23145,12,,2,708,499,,,1/18/13 10:33,,1,0,1/18/13 8:59,13.03504,77.62341,12.88973,77.64865,0,16.40596045
356,17335,12,,2,625,339,,,1/18/13 16:04,,0,0,1/18/13 9:04,12.95431,77.6553,12.91028,77.64512,0,5.024306098
357,22236,85,2,3,949,,,,1/18/13 11:02,1/18/13 0:00,1,0,1/18/13 9:42,12.98275,77.61582,,,0,8675.941977
358,23148,24,,2,157,393,,,1/20/13 6:00,,0,0,1/18/13 10:46,13.00858,77.66079,13.19956,77.70688,0,21.83921306
359,23152,12,,2,393,136,,,1/20/13 22:33,,0,0,1/18/13 11:54,13.19956,77.70688,12.90796,77.62418,0,33.6768886
360,23155,28,2,3,936,,,,1/18/13 13:40,,0,0,1/18/13 12:39,12.97251,77.61954,,,0,8676.288887
361,22958,28,,2,953,171,,,1/18/13 15:07,,1,0,1/18/13 13:00,12.90536,77.54309,12.98479,77.66128,0,15.57559757
362,23160,85,,2,105,1150,,,1/19/13 8:24,,0,0,1/18/13 13:48,13.01766,77.64503,12.99287,77.71662,0,8.240750101
363,23164,24,,2,25,1379,,,1/29/13 9:07,,0,0,1/18/13 14:34,12.98059,77.57475,13.062088,77.473672,0,14.22977381
364,23164,28,,2,25,1379,,,1/30/13 9:07,,0,0,1/18/13 14:35,12.98059,77.57475,13.062088,77.473672,0,14.22977381
365,12891,12,,2,1052,585,,,1/18/13 16:33,,0,0,1/18/13 15:12,12.912695,77.576265,12.97677,77.5727,0,7.143283699
366,17990,12,,2,516,1234,,,1/18/13 17:02,,1,0,1/18/13 15:24,13.0056,77.65799,12.98635,77.58203,0,8.513358568
367,23168,12,,2,1391,393,,,1/18/13 16:19,,0,0,1/18/13 15:41,12.970926,77.647321,13.19956,77.70688,0,26.25797475
368,23169,12,,2,846,1084,,,1/18/13 16:48,,0,0,1/18/13 15:46,12.98635,77.58203,12.892657,77.581866,0,10.42988531
369,23171,12,,2,61,1390,,,1/18/13 18:28,,1,0,1/18/13 16:00,12.96298,77.71229,12.969368,77.641302,0,7.733631887
370,23174,12,,2,1379,1349,,,1/18/13 17:31,,0,0,1/18/13 16:18,13.062088,77.473672,12.993686,77.587527,0,14.50707059
371,23175,12,,2,1010,450,,,1/18/13 18:00,,0,0,1/18/13 16:34,12.96691,77.74935,12.9334,77.62652,0,13.83789159
372,23177,12,,1,691,,15,32,1/19/13 6:57,1/19/13 0:00,0,0,1/18/13 16:53,12.93611,77.60751,,,0,8674.786124
373,15973,12,,2,585,571,,,1/18/13 22:19,,0,0,1/18/13 17:06,12.97677,77.5727,12.95185,77.69642,0,13.70509547
374,23180,12,,2,292,1244,,,1/18/13 18:57,,0,0,1/18/13 17:07,12.93944,77.62923,12.96462,77.68779,0,6.943910216
375,23184,65,,1,572,,,32,1/19/13 6:00,1/19/13 0:00,1,0,1/18/13 18:03,12.91873,77.61494,,,0,8675.496333
376,23190,12,,2,293,1365,,,1/18/13 20:24,,0,0,1/18/13 19:07,12.849482,77.663187,12.845653,77.677925,0,1.655373512
377,23192,12,,2,1165,1068,,,1/18/13 21:21,,0,0,1/18/13 19:12,12.990947,77.687112,13.044009,77.606805,0,10.52401982
378,23194,12,,2,136,1384,,,1/20/13 9:07,,1,0,1/18/13 19:15,12.90796,77.62418,13.02853,77.54625,0,15.86231102
379,23195,12,,2,433,393,,,1/19/13 5:31,,0,0,1/18/13 19:25,12.91226,77.59773,13.19956,77.70688,0,34.10216666
380,4300,12,,2,393,768,,,1/19/13 17:02,,1,0,1/18/13 19:35,13.19956,77.70688,12.98999,77.55332,0,28.66125311
381,23197,12,,2,393,502,,,1/19/13 4:19,,0,0,1/18/13 19:49,13.19956,77.70688,12.90084,77.56483,0,36.64816529
382,23202,12,,2,936,393,,,1/19/13 6:57,,0,0,1/18/13 20:29,12.97251,77.61954,13.19956,77.70688,0,26.99103167
383,19252,12,,2,393,1365,,,1/19/13 1:26,,0,0,1/18/13 20:34,13.19956,77.70688,12.845653,77.677925,0,39.52175862
384,20392,12,1,3,1068,,,,1/19/13 8:38,1/19/13 0:00,1,0,1/18/13 20:38,13.044009,77.606805,,,0,8675.302285
385,23203,12,,2,293,356,,,1/18/13 21:36,,0,0,1/18/13 20:42,12.849482,77.663187,12.833854,77.400913,0,28.51909783
386,23205,12,,2,693,1384,,,1/19/13 20:38,,1,0,1/18/13 21:15,12.90868,77.60398,13.02853,77.54625,0,14.73836866
387,23207,12,,2,393,293,,,1/20/13 12:00,,0,0,1/18/13 21:51,13.19956,77.70688,12.849482,77.663187,0,39.25760818
388,23208,12,,2,1189,455,,,1/19/13 6:28,,0,0,1/18/13 22:02,12.91873,77.61494,12.999874,77.67812,0,11.33893525
389,19489,12,,2,308,25,,,1/19/13 14:24,,1,0,1/18/13 22:32,12.99049,77.69798,12.98059,77.57475,0,13.41246037
390,23213,12,2,3,516,,,,1/19/13 6:00,,0,0,1/18/13 22:48,13.0056,77.65799,,,0,8680.635784
391,22758,12,2,3,1147,,,,1/19/13 12:57,1/19/13 0:00,1,0,1/19/13 0:36,13.03064,77.6491,,,0,8679.810028
392,23219,12,,2,1350,585,,,1/24/13 4:19,,1,0,1/19/13 1:57,12.909202,77.5662,12.97677,77.5727,0,7.554630288
393,23220,12,,2,414,531,,,1/19/13 4:19,,0,0,1/19/13 3:54,13.00397,77.59964,12.99255,77.57842,0,2.629417881
394,23221,12,,2,393,293,,,1/19/13 7:40,,0,0,1/19/13 7:18,13.19956,77.70688,12.849482,77.663187,0,39.25760818
395,17990,12,,2,516,117,,,1/19/13 9:07,,0,0,1/19/13 8:32,13.0056,77.65799,12.86966,77.62737,0,15.49314501
396,20184,12,,2,363,393,,,1/20/13 3:50,,0,0,1/19/13 9:23,12.99287,77.71662,13.19956,77.70688,0,23.03287702
397,23229,12,,2,1365,393,,,1/19/13 15:07,,1,0,1/19/13 9:50,12.845653,77.677925,13.19956,77.70688,0,39.52175862
398,23230,12,,2,515,49,,,1/19/13 11:31,,0,0,1/19/13 10:02,12.97896,77.67345,12.78091,77.77131,0,24.47121676
399,22832,12,1,3,689,,,,1/19/13 13:55,,0,0,1/19/13 10:13,12.97672,77.64927,,,0,8679.533067
400,15800,12,,2,689,601,,,1/19/13 12:28,,0,0,1/19/13 10:38,12.97672,77.64927,13.02434,77.56593,0,10.47926695
